0,1,2,3,4,5,6,7,8,9
누란,몽고족,마왕퇴,진시황릉,샹슝,돈황,진시황제,고선지,양자강,만리장성
변웅,오창식,주광윤,나광현,허제정,전광환,김민학,이치준,박진옥,박준강
키벨레,대지모신,크산토스,유피테르,케레스,세라피스,넵투누스,샤마슈,,
노르드,켈트,게르만,흐라픈,브리손,네르투스,먼스터,,,
갠디,대닐,매키넌,줄레이카,샬레인,맥구언,페를리토,파네티어,샤버트,애쉬모어
말리아,세베리,토렐리,르레,몽텔,베르마,바우스,우딘,알바네세,슈와르츠
마사나가,다다쓰네,노부미치,지카요시,다다키요,도시나가,다다쿠니,다다토모,시게나오,마사토라
요우이치,타다히토,쿠로타니,미사요,케이쥬,타케유키,토모타카,준키치,모토다카,
헤링턴,매키넌,놀즈,에밀루,센댁,모너핸,맥밀리언,셰릴,골드너,한네만
본회담,드레저,표창식,한일회담,협상장,확대회의,회담,긴급회의,비동맹국,
그로프,리치슨,랙스데일,딜레인,프랭켈,카사베츠,도먼,맥허티,그레천,
막연히,어떨지,본다고,해졌었,골똘히,그렇게,고쳐질,잊어버릴,두루뭉술,
일신상,대기발령,에리카김,고발인,참고인,재청구,조준웅,문책성,공소장,불기소
설기문,백혜경,황농문,윤성은,정주호,배상원,홍성란,한무영,최상혁,김인국
석침,난평,山雪,함박꽃,교축,계술,民草,성낭,면신,용곤
엿강정,들깻잎,감자채,북어찜,부추김치,가지나물,풋마늘,장김치,비름나물,호박죽
빠가사리,째지,어줍,"!""""",느껴져야,인카냠바,점잔,시뻘건,,
른바인,틴베르헨,학스,오트마,회르비거,슈타인만,한프,로덴바흐,,
색슨족,색슨,노르만,앵글족,칠왕국,스코트족,게르만족,노르드인,브리튼족,
폐음절,비음화,복모음,변이음,경과음,개음절,경음화,ㅇ의,종결형,
뱍,으앙,자칸,귯,페콤즈,수퍼꼬마,바까,넼,지지르,
팔머,앤서니,로버트,해리스,앤더슨,머레이,낸스,프랜시스,쉴즈,무어
염다리,근소포체,진공계,액체상,과포화,금속염,엑스선관,열전대,산화층,점탄성
장항역,나원역,서천역,화순역,동백산역,예미역,군산역,춘양역,,
깃드,엘룬,디고,벤다는,원념,아닌지라,기어나온,크바시르,이심이,
혀뿌리,조음점,앞굽,윗잇몸,목젖,혀끝소리,들숨,울림소리,설소대,
김일엽,나혜석,박인덕,김명순,나경석,문동환,백성욱,정칠성,송계월,김기진
사음,邪淫,婬,偸盜,불살생,망어,불음주,妄語,불투도,誑
법흥,경덕왕릉,둔사,금소,죽성,영축,인량,만인산,휴천동,법흥동
약손,김세은,따따부따,임사랑,동네방네,김방희,돌침대,임진숙,강영은,강성웅
회태,제숙,조묵,단헌,유몽,문공왕후,소효,혜고,복방,혜무
수술복,발거,만짐,간지러움,빨랫감,냉찜질,보호안경,못한데,색옷,
메텔,네헤,듀크몬,청기사,독타,제너스,판다로스,,,
덧입혀,절제미,잡아끄,완성미,추상주의,멜리스마,선율선,점묘법,써내려,
초운,천풍,황옥현,渡江,백벽,자릉,은강,진보국,풍연,선우단
에베소서,고린도,히브리서,이사야서,요한복음,사도행전,마태복음,골로새서,,
서술,언급,설명,해석,요약,간단명료,일기체,간략히,예증,묘사
권성주,김철근,고연호,민영삼,송옥주,권태홍,배준현,전현희,이용득,이두아
형용사,자동사,소유격,조동사,어근,타동사,전치사,주격,어간,
다솜,오인영,이채영,고주원,김다솜,윤보라,아름,이동건,한선화,소담
이일목,정복임,조선작,손황원,조남경,김연신,고선희,유지형,안용남,이국자
조태순,윤현구,윤기성,박준명,구윤희,장하경,윤일구,송갑수,신태진,윤치정
장연송,조종승,서인홍,민영복,권태욱,성득환,장익현,김삼상,오기열,홍인화
플라실,젤송,코코린,크라시치,칼리니치,괴칸,마테야,,,
군넬,린드블롬,페닐라,리샤드,라발리,쿤하,로살린,발로네,비베카,
체자리,카얄,루시앵,나댜,기슬라손,로뇨,보노미,크리파,티모테,
임부,근부,한병철,도민회,장협,이창성,장동익,자추,공명선,
복마전,맹가네,몽실언니,비밀남녀,똠방각하,순심이,이중장부,나타리아,,
양순직,길재호,박병배,조재천,오위영,이갑식,윤인식,민병권,한희석,오치성
참게,대합조개,민물조개,곤쟁이,키조개,학꽁치,우렁이,참조기,덧나무,어간장
채지,옥순,오정자,용심,윤재현,길연,춘복,김겨울,곰배,고길
쌍대리,봉갑리,입동리,선학리,유룡리,조평리,덕마리,청흥리,창구리,발양리
총신대,최갑종,원종천,박형용,숭실대,김명혁,방선기,김치선,신문철,최윤배
예자,이첸,番頭,자친,레베댠,따시,팔법,나습,,
침묵시위,고별인사,승강이,연다고,연좌시위,벌인다고,성토대회,가두시위,두리반,
페를,뷔르거,아인지,리셰,잔데,에어빈,쿨로프,로흐,뒤리,륄
카미하라,무쿠노키,아토무,미즈사키,네코제,츠키모토,토시히사,지에미,이노와키,
선심성,계획화,고리채,수임국,당기관,단기성,"""①",불개입,준조세,자위전쟁
변,실근,정칠,렬의,邊,허근,변원,문권,강이순,렬이
클레멘티,제나로,조베르,살바토르,코텍,에르노,테메시,야노비츠,피사니,
놓친,내준,맛본,맹훈련,쓸어버린,내보낸,따돌린,놓쳤,놓치,안긴
으으,개짱,으으으,흐음,봣는데도,앜,웟음,봣네,졷나,
기도회,부흥회,속회,한밭제,김준곤,부녀회,집회,사회선교,연설회,예배
바아사,시므리,아마샤,아하시야,여호람,요아스,웃시야,므나헴,,
간벌,수공업품,쓸려가,방사림,호박돌,잡풀,채묘,나대지,물재배,
새앙쥐,사자성,므이,다우더,땡삐,극장전,됴화,천년호,라이방,
멕이,애닯,외로,방울진,흐느적,저린다,쇠가락,푸핫,갸웃거리,
최창석,서윤석,손정성,안종익,임진응,조경모,유만준,석원희,김순선,문옥현
공민영,문제영,이광채,남정미,한상규,박보드레,나상규,현병수,조우용,오민우
정규석,박숙희,김봉규,안경상,김흥준,이상건,정완호,유기춘,김유태,허재영
타부크,호데이다,사마린다,리오아차,라이푸르,코타바루,가로웨,,,
페이레이,페샤,페앙,지엔스,큣,SALA,,,,
유자혜,진의록,누규,장자겸,필심,공손기,흉신,부융,풍준,문칙
독창회,독주회,연주회,카네기홀,리사이틀,사물놀이,합주단,교향악,,
구천면로,길동역,사가정역,남구로역,먹골역,돌곶이역,명일역,,,
송알송알,샛노란,물칼,동강동강,지끈지끈,쪼글쪼글,감쪽같,구렛나루,,
