0,1,2,3,4,5,6,7,8,9
쌍쌍이,어깨춤,덩실덩실,북장단,뜰망,연풍대,덩실,째지,잎파리,
조동우,배준수,오희영,박민관,노기용,심태선,조유신,이대승,양한석,정영현
아시베쓰,아카비라,우라호로,메무로,마쿠베쓰,도요코로,마루모리,모세우시,가타가미,
장만옥,조문탁,유가령,원결영,종초홍,구숙정,고천락,장가휘,양채니,왕조현
박소은,남민정,우현욱,황인혜,최서연,하지훈,최소은,민지연,신선아,황정원
아네고,해님,제니게바,길상천녀,번개나무,사쿠란,시효경찰,몹걸,사채꾼,
마야마,모모스케,사사하라,이시자카,유우코,카츠지,유카코,미와코,토모코,테지마
흥타령,북춤,봄내,다사랑,동대항,구절초,풍물놀이,장승제,,
전영하,손세광,한다은,배소연,최반야,윤선혜,장선호,홍현철,유종연,김철성
신돌석,노응규,임병찬,민종식,김복한,이은찬,김면,임창모,이강년,윤세주
우려낼,조린다,먹여야,치탕,귀때그릇,끓여야,우려낸다,프리툴리,부싯깃,
토스카,살레르노,카세르타,라치오주,,,,,,
애뢰,鄎,閩越,康居,興遼,옹노,羅王,邠,大宛,토연
구니토미,이쿠사카,모로쓰카,기비추오,가미이타,이카자키,우부야마,도요하마,,
조정남,이형희,김신배,정장호,감경철,이윤태,정준양,전순표,성지건설,
인문학,사회학,철학,인문,문학,정신과학,인류학,예술사,여성학,미학
기오르기,로니우,잔프란코,풀비,체사리,라친스,티아니,레센,,
철선,보패,철심,용조,화륜,철형,鐵線,단금,봉술,
아히토펠,미워해서,치근덕대,수군거리,풰비,이으려고,여편네,척노리스,뜨인,워보이
입양,양육,양부모,자녀,친자,입양아,이혼,혼외자,양육권,재혼
맥크레디,캔트렐,데트머,콴튼,세이메츠,윈첼,매닉스,크랜츠,치브날,맥낼리
티베로,WSUS,제이보스,시게이트,맨드리바,널소프트,,,,
임성택,오광진,문상윤,김한원,김상록,허제정,권순학,박진옥,이효균,김보섭
어지간,무지막지,수두룩,어중간,이라던지,왠만,웬만,시덥잖,터뜨려야,휼륭
채동하,서영은,전승우,최진경,류세라,양병집,이미쉘,이가희,박광선,
디라키움,탑수스,몽기사르,디드고리,단다나칸,,,,,
에틴,리아논,캐서리나,아니꼬워,젖통,샤아라,같혀,토르뵤른,온단,
라도,어도,아무리,든,아까우,라서,편할,꼭,봣으면,아주
윤재명,정재완,윤인식,정해남,김상흠,임영득,서상섭,박숙현,오범수,김순규
하브레,구쿠니,요웨리,무세베니,모사데크,카사부부,웨데이,바키예프,멩기스투,
넋업샨,각나그네,TBNY,마이노스,라임어택,Kjun,,,,
달존,이백경,만득자,이덕원,엄훈,이백선,이만정,김덕균,이첨한,사횡
동루,샨탕제,二道溝,룽팅,얼다오,뤄자,황피,망강,대안탑,鐘樓
라트케,앵겔,오피츠,잘츠만,달크로즈,뷔흐너,에레트,노베르트,쉘렌,
아티케력,서술법,제유법,솔레솔,알려져야,음소론,점강법,광범히,,
조인다,문지른다,불기운,젖혀서,비틀려,바삭거리,찢어져서,구불거리,가랑이,
이준혁,태인호,손민지,임승대,임현성,유재명,정만식,박서연,김원해,이도현
메이몬,요겐,비직,가돈,나틴,케카타,嘉樂,코손,五辻,왕적
전성호,박형수,정진오,이상환,정도영,신윤희,박병수,박준일,이승섭,김한성
강태원,이창열,손지환,박윤철,차명석,홍정우,송재용,이학준,임재준,김정행
